key,OUTLET_LATITUDE,OUTLET_LONGITUDE
1072205,10.7924402,106.6960541
1073068,10.7826424,106.7039645
1073170,10.7924402,106.6960541
1073955,10.7580367,106.6895155
1074097,10.7665348,106.6872271
1075434,10.7701253,106.7006815
1075498,10.7894461,106.6899821
1076288,10.7663958,106.6904583
1076396,10.7844023,106.6993834
1079099,10.7930945,106.6872776
1079704,10.7635977,106.6915892
1081327,10.7560971,106.6854424
1081693,10.7651606,106.6975658
1082680,10.7647,106.697
1083466,10.7940997,106.6861494
1084596,10.765,106.698
1086156,10.7649735,106.6973855
1086821,10.7924102,106.6907352
1089903,10.7649101,106.6974001
1092030,10.7663958,106.6904583
1093248,10.766853,106.6892401
1093756,10.784014,106.7002948
1093982,10.7830458,106.7031956
1094761,10.7733048,106.701322
1096248,10.7922478,106.6966009
1097054,10.7723705,106.6971291
1100133,10.7623364,106.6874432
1100474,10.765,106.698
1100475,10.783925,106.7031685
1101750,10.7579852,106.6895291
1102383,10.7668,106.689
1103398,10.770539,106.6909213
1106414,10.7626788,106.6875741
1106667,10.7722139,106.6973184
1108193,10.7629301,106.6877684
1109181,10.7905,106.69
1110384,10.7649463,106.689124
1111628,10.7649463,106.689124
1112574,10.7668766,106.6890382
1113598,10.7649101,106.6974001
1114236,10.8,106.69
1114591,10.7947087,106.6928356
1115803,10.7670379,106.6891558
1115840,10.7649735,106.6973855
1116659,10.757735,106.6864142
1118014,10.7647,106.697
1118031,10.7661776,106.6894136
1118243,10.7970967,106.7234178
1119796,10.7648,106.697
1121850,10.7895374,106.698358
1122931,10.7706639,106.6908347
1123033,10.7654629,106.6984487
1124104,10.7643554,106.6861829
1124324,10.7670247,106.6873887
1124773,10.7814467,106.6996872
1125374,10.7580528,106.6907599
1125428,10.7643631,106.6861213
1125707,10.7921692,106.69649
1129643,10.7897751,106.6900677
1130247,10.7669917,106.6941369
1130640,10.7924,106.697
1131658,10.7580367,106.6895155
1131899,10.7657222,106.6907236
1132115,10.7939,106.691
1132956,10.7656013,106.6983218
1134109,10.7651537,106.6872183
1134546,10.7642061,106.6946073
1135303,10.7589339,106.6921444
1136325,10.765017,106.6891534
1136492,10.7563868,106.689663
1136510,10.765,106.698
1139841,10.770539,106.6909213
1142275,10.77,106.69
1146120,10.7649535,106.6952178
1147824,10.7897753,106.6901557
1148245,10.7629301,106.6877684
1148456,10.7595703,106.691906
1148776,10.7922478,106.6966009
1150510,10.7668766,106.6890382
1152825,10.7678456,106.6918285
1152925,10.7647459,106.6975358
1153313,10.7938568,106.6945436
1154944,10.7902637,106.6899885
1155107,10.789701,106.690224
1155725,10.756029,106.6859191
1156900,10.7591328,106.6875701
1157440,10.7649463,106.689124
1157770,10.7727403,106.6975364
1158905,10.7902637,106.6899885
1161816,10.7577809,106.6893085
1163559,10.7704697,106.7034934
1164702,10.7728897,106.697988
1168180,10.7667878,106.6889294
1168724,10.792481,106.6964428
1169474,10.7722704,106.7028595
1173008,10.7727697,106.6978498
1173076,10.7579852,106.6895291
1174368,10.7716158,106.7031589
1174983,10.7706,106.691
1176008,10.7649101,106.6974001
1176476,10.7728897,106.697988
1177248,10.7656013,106.6983218
1177487,10.7626379,106.6877352
1177771,10.770539,106.6909213
1178741,10.7898452,106.7008693
1180275,10.7645134,106.6964415
1185974,10.7895137,106.6902092
1186622,10.7731739,106.7013872
1186775,10.792481,106.6964428
1193363,10.7938981,106.6942674
1194323,10.7632272,106.6958503
1195122,10.7643235,106.6961151
1197070,10.7654629,106.6984487
1197756,10.7653816,106.6972806
1198205,10.7897753,106.6901557
1201363,10.7668,106.689
1201944,10.7607535,106.691469
1203441,10.7668467,106.687285
1203551,10.7647,106.697
1204558,10.7573351,106.6889956
1204585,10.7645134,106.6964415
1205226,10.7663756,106.6944748
1209049,10.7931082,106.6872691
1210377,10.7698,106.7
1211998,10.7924402,106.6960541
1217242,10.785757,106.7006946
1218979,10.7654629,106.6984487
1219122,10.7897751,106.6900677
1220124,10.79,106.7
1221131,10.765017,106.6891534
1221921,10.757735,106.6864142
1222314,10.7577809,106.6893085
1223162,10.7895555,106.6900473
1224501,10.7649662,106.6891004
1225450,10.7784081,106.7026197
1225753,10.7651606,106.6975658
1226313,10.7632272,106.6958503
1226338,10.7970967,106.7234178
1226747,10.7701253,106.7006815
1226807,10.7701253,106.7006815
1226850,10.7648,106.698
1227949,10.7701253,106.7006815
1228583,10.7667845,106.6890445
1229018,10.7665007,106.6940839
1230810,10.7728715,106.7025959
1233429,10.7728848,106.7026649
1233868,10.7600861,106.6918451
1234103,10.789781,106.6900946
1234127,10.7639935,106.6960113
1240407,10.7921692,106.69649
1240508,10.7896496,106.6901743
1241206,10.7648343,106.6974904
1242713,10.7623364,106.6874432
1244135,10.7821244,106.7015927
1246511,10.7643554,106.6861829
1246664,10.7668766,106.6890382
1250213,10.7651159,106.6983492
1253545,10.7671854,106.692834
1256434,10.7824118,106.7030647
1256468,10.7970967,106.7234178
1257076,10.7716158,106.7031589
1258884,10.7921174,106.6918145
1259663,10.7595703,106.691906
1261096,10.7930945,106.6872776
1262361,10.7654629,106.6984487
1262594,10.7894639,106.6899654
1263206,10.7905,106.69
1263373,10.7610809,106.6927835
1264196,10.7722893,106.6973816
1264236,10.7668675,106.6889659
1266198,10.7913183,106.6897091
1266393,10.7879343,106.7022525
1266624,10.7667,106.689
1267192,10.7852016,106.7002858
1268031,10.7897825,106.6901738
1269670,10.7930227,106.6874889
1269850,10.78566,106.7007272
1275023,10.7632272,106.6958503
1276988,10.7668766,106.6890382
1280445,10.7905,106.69
1280818,10.7932231,106.6872584
1285932,10.7560971,106.6854424
1286750,10.7928529,106.6876267
1287679,10.7823389,106.7040688
1288003,10.7651159,106.6983492
1288341,10.7913964,106.6896315
1291452,10.7708467,106.6919757
1291497,10.76351,106.6889901
1292221,10.7827198,106.701797
1293691,10.7668766,106.6890382
1296347,10.7893235,106.7038687
1296640,10.7896496,106.6901743
1298590,10.7896496,106.6901743
1301208,10.7667845,106.6890445
1301613,10.7907543,106.697519
1302157,10.7668347,106.6873062
1310191,10.7729809,106.7027629
1311588,10.7632245,106.6887357
1312162,10.7672779,106.6928403
1313444,10.7922942,106.6965723
1315683,10.789701,106.690224
1318280,10.7573351,106.6889956
1319591,10.78566,106.7007272
1321286,10.7670379,106.6891558
1321378,10.7648,106.698
1321929,10.7643588,106.6889308
1322983,10.7654629,106.6984487
1323472,10.7887745,106.6992318
1324134,10.7647459,106.6975358
1325516,10.7624133,106.6884202
1326378,10.7698,106.7
1327157,10.7669498,106.6890021
1327292,10.76351,106.6889901
1327846,10.7654629,106.6984487
1328663,10.7579852,106.6895291
1328903,10.7580367,106.6895155
1329536,10.7938981,106.6942674
1335457,10.7663809,106.6938675
1335822,10.7657222,106.6907236
1335855,10.7829436,106.7036932
1339517,10.7654629,106.6984487
1340415,10.7931608,106.6872322
1341685,10.7897753,106.6901557
1343641,10.7643631,106.6861213
1343646,10.7902637,106.6899885
1345678,10.7896539,106.690142
1346489,10.7654629,106.6984487
1348369,10.7672267,106.6984122
1348712,10.7896539,106.690142
1349926,10.7836812,106.7051131
1350495,10.7667,106.689
1354198,10.79,106.69
1355608,10.7722357,106.6971571
1357502,10.7730097,106.6981262
1357917,10.7730097,106.6981262
1358841,10.7649728,106.6980801
1359981,10.7896667,106.6982597
1361517,10.7923,106.697
1362208,10.7716432,106.7030046
1363714,10.7729461,106.7025896
1363986,10.7709387,106.70312
1364458,10.7589339,106.6921444
1364507,10.7577809,106.6893085
1365140,10.7618584,106.6920836
1365602,10.7921692,106.69649
1365788,10.7668675,106.6889659
1367389,10.7924,106.697
1367600,10.7709939,106.6883244
1367691,10.7663274,106.6944859
1372045,10.7905,106.69
1372364,10.8,106.69
1378067,10.7856062,106.700577
1380000,10.7894382,106.6901625
1381195,10.7623364,106.6874432
1381475,10.7729171,106.70292
1383248,10.789701,106.690224
1383280,10.7838626,106.7054914
1383459,10.7930483,106.6872341
1384890,10.7560971,106.6854424
1385232,10.7656013,106.6983218
1385803,10.7840332,106.7003863
1385865,10.7922074,106.6964766
1386725,10.7665792,106.6870614
1388607,10.7716051,106.6999555
1392145,10.7667878,106.6889294
1394009,10.7649535,106.6952178
1394079,10.7893235,106.7038687
1394918,10.7894461,106.6899821
1395957,10.789701,106.690224
1396378,10.7924,106.697
1397252,10.7668766,106.6890382
1403685,10.793074,106.6873193
1403932,10.7645728,106.6976195
1404379,10.7894461,106.6899821
1406056,10.7623364,106.6874432
1406090,10.7626788,106.6875741
1406635,10.7898098,106.6901491
1407047,10.7634787,106.6977162
1407839,10.7897751,106.6900677
1410728,10.7716158,106.7031589
1411894,10.7730097,106.6981262
1415531,10.7923859,106.6965318
1416689,10.7601636,106.694499
1417195,10.7671854,106.692834
1418775,10.7623364,106.6874432
1420778,10.7643554,106.6861829
1421174,10.7672267,106.6984122
1421335,10.7633102,106.6888995
1421523,10.7841415,106.7057368
1421945,10.7931887,106.6935788
1425304,10.7577809,106.6893085
1426087,10.7646146,106.6916847
1426908,10.7647,106.697
1427326,10.7679141,106.6854167
1428536,10.7663761,106.688038
1430204,10.7895106,106.6902053
1433831,10.7670247,106.6873887
1435463,10.7715534,106.6932982
1437300,10.761773,106.6933645
1438723,10.7595703,106.691906
1440637,10.7667,106.689
1442851,10.789781,106.6900946
1443396,10.7643554,106.6861829
1444237,10.7649463,106.689124
1444788,10.7626788,106.6875741
1445883,10.7579852,106.6895291
1447806,10.7828082,106.7018873
1447855,10.7667,106.689
1448702,10.7654689,106.6869599
1451236,10.7923859,106.6965318
1453861,10.7669498,106.6890021
1453942,10.7897651,106.6904451
1454397,10.7643554,106.6861829
1456774,10.7924402,106.6960541
1457521,10.7626788,106.6875741
1458358,10.7701253,106.7006815
1459036,10.7918005,106.6998703
1459615,10.7657222,106.6907236
1459928,10.7728715,106.7025959
1460240,10.7653816,106.6972806
1460293,10.7649735,106.6973855
1463260,10.790651,106.6910441
1463673,10.7712892,106.7020349
1466668,10.7923859,106.6965318
1467196,10.7664166,106.6944376
1467347,10.7677413,106.6859565
1469336,10.7648,106.698
1470801,10.7716158,106.7031589
1471889,10.7931082,106.6872691
1473884,10.7582907,106.6889573
1473956,10.7667838,106.6903473
1475109,10.7897051,106.6981778
1477920,10.7672267,106.6984122
1478671,10.7649735,106.6973855
1480388,10.7649432,106.6948668
1481292,10.7579852,106.6895291
1481957,10.7924102,106.6907352
1482744,10.7895374,106.698358
1482904,10.7947087,106.6928356
1483087,10.7676629,106.6852962
1484055,10.7623364,106.6874432
1486143,10.7667838,106.6903473
1486231,10.7674922,106.6865691
1486752,10.7679141,106.6854167
1487220,10.7727945,106.6981723
1489350,10.7693061,106.701846
1495641,10.765,106.698
1497446,10.7669355,106.6890138
1498031,10.7719641,106.6921265
1498804,10.7931887,106.6935788
1502486,10.7838626,106.7054914
1505657,10.789701,106.690224
1507010,10.7634787,106.6977162
1507147,10.767273,106.6976851
1507916,10.7667,106.689
1508002,10.7924402,106.6960541
1508497,10.7667,106.689
1508796,10.7657222,106.6907236
1508807,10.7714513,106.7033885
1510623,10.7650948,106.6857924
1510948,10.7573892,106.6887184
1512013,10.7701253,106.7006815
1512816,10.769087,106.6901775
1512847,10.7662651,106.6908818
1515031,10.7922942,106.6965723
1517051,10.7663756,106.6944748
1518402,10.7895555,106.6900473
1518569,10.7667,106.689
1518854,10.7650864,106.6983696
1522018,10.7722904,106.6971834
1522388,10.7902637,106.6899885
1523496,10.7654629,106.6984487
1523822,10.7642685,106.6868211
1524519,10.7554,106.686
1525042,10.7934176,106.6936274
1525543,10.7717224,106.6962541
1525627,10.765,106.698
1525781,10.7931887,106.6935788
1531697,10.773,106.698
1533221,10.7653424,106.6969809
1534749,10.7667,106.689
1535762,10.7554,106.686
1536439,10.7648627,106.6875198
1538457,10.7898098,106.6901491
1538736,10.765971,106.6870731
1540782,10.789781,106.6900946
1540821,10.7580367,106.6895155
1541913,10.793074,106.6873193
1542027,10.7730097,106.6981262
1543597,10.792481,106.6964428
1543754,10.7930227,106.6874889
1543787,10.7669028,106.6879532
1543806,10.7928529,106.6876267
1544113,10.765971,106.6870731
1544450,10.7668219,106.694089
1544520,10.7599648,106.69445
1545272,10.7616228,106.6928465
1545976,10.7591328,106.6875701
1546681,10.7654629,106.6984487
1546759,10.79,106.69
1549704,10.7918438,106.6998334
1550630,10.7896496,106.6901743
1550867,10.7902507,106.6902174
1552912,10.792481,106.6964428
1554565,10.7667838,106.6903473
1554814,10.7563868,106.689663
1555727,10.79309,106.687346
1556091,10.7669498,106.6890021
1557109,10.7655843,106.6949926
1558735,10.7924,106.697
1559569,10.7894382,106.6901625
1560833,10.761773,106.6933645
1562932,10.7722357,106.6971571
1564315,10.7818786,106.701431
1565889,10.7654629,106.6984487
1566644,10.7667838,106.6903473
1568088,10.784014,106.7002948
1569631,10.79,106.69
1570112,10.7931082,106.6872691
1571767,10.789494,106.6903451
1571864,10.7654629,106.6984487
1572741,10.7591328,106.6875701
1572941,10.7629301,106.6877684
1575331,10.7649432,106.6948668
1577370,10.7927852,106.6963308
1580512,10.7626379,106.6877352
1581577,10.765,106.698
1583085,10.7643631,106.6861213
1583331,10.7592379,106.687647
1584864,10.7722904,106.6971834
1585842,10.7828315,106.7018593
1585850,10.7573351,106.6889956
1587507,10.7650864,106.6983696
1591890,10.7667945,106.6873483
1591987,10.7601636,106.694499
1592426,10.7623364,106.6874432
1594418,10.7669498,106.6890021
1594842,10.765,106.698
1595347,10.7895137,106.6902092
1596505,10.7607535,106.691469
1601277,10.7673091,106.689409
1604037,10.7938568,106.6945436
1605534,10.7651159,106.6983492
1605879,10.7826318,106.7036578
1608099,10.7887745,106.6992318
1609423,10.7734247,106.6976951
1610115,10.7672779,106.6928403
1610460,10.7595703,106.691906
1611037,10.7666,106.689
1612163,10.789701,106.690224
1614510,10.7823669,106.7016143
1615836,10.7716432,106.7030046
1616072,10.7649535,106.6952178
1617055,10.7667,106.689
1617140,10.7894639,106.6899654
1617493,10.7826318,106.7036578
1618229,10.7670379,106.6891558
1618816,10.7924,106.697
1621059,10.7940102,106.6907872
1623573,10.7673091,106.689409
1623578,10.7897753,106.6901557
1625277,10.766107,106.6936554
1625997,10.7616228,106.6928465
1626755,10.7643631,106.6861213
1628287,10.7733049,106.6981723
1630667,10.7645134,106.6964415
1633216,10.7924558,106.6964181
1634357,10.789781,106.6900946
1634833,10.7640882,106.6964154
1636184,10.7649735,106.6973855
1637375,10.7649735,106.6973855
1637523,10.765,106.698
1640574,10.7672779,106.6928403
1641257,10.77,106.7
1641698,10.7630871,106.692473
1641933,10.7921692,106.69649
1643124,10.7672779,106.6928403
1644782,10.7649463,106.689124
1645259,10.7924402,106.6960541
1645825,10.7645134,106.6964415
1648367,10.7899,106.694
1648501,10.7836812,106.7051131
1650005,10.7642504,106.6975308
1650446,10.7667356,106.6872918
1652616,10.7550855,106.6860467
1652622,10.7975162,106.7234072
1654499,10.7650252,106.6982492
1654729,10.7918438,106.6998334
1654940,10.7654629,106.6984487
1655757,10.7887745,106.6992318
1659897,10.7579852,106.6895291
1661726,10.7648099,106.6950303
1661815,10.7839058,106.7031856
1661825,10.757735,106.6864142
1664116,10.7579587,106.6904932
1664548,10.7660582,106.685118
1664748,10.7930945,106.6872776
1664780,10.7577809,106.6893085
1665641,10.7828082,106.7018873
1666223,10.7661335,106.6935016
1666401,10.7827198,106.701797
1667859,10.7600861,106.6918451
1668105,10.7668766,106.6890382
1668393,10.7905,106.69
1670993,10.7630871,106.692473
1671685,10.7939,106.691
1672106,10.7897751,106.6900677
1675396,10.7921692,106.69649
1676330,10.77,106.7
1676559,10.7668452,106.6873473
1676579,10.7669355,106.6890138
1678809,10.7649101,106.6974001
1679974,10.7924102,106.6907352
1681811,10.7657222,106.6907236
1683236,10.7896611,106.6906167
1684107,10.765017,106.6891534
1686994,10.7667,106.689
1689532,10.7579852,106.6895291
1691081,10.7975162,106.7234072
1691734,10.7728715,106.7025959
1693385,10.7554,106.686
1693425,10.7577809,106.6893085
1694358,10.7712,106.691
1695049,10.7716158,106.7031589
1696345,10.7664166,106.6944376
1697707,10.7897742,106.6901713
1698146,10.7905,106.69
1699812,10.7667838,106.6903473
1700119,10.756029,106.6859191
1701004,10.7649728,106.6980801
1701447,10.7665728,106.6886842
1703561,10.7649735,106.6973855
1703698,10.789701,106.690224
1704315,10.7661335,106.6935016
1705195,10.7600861,106.6918451
1707529,10.7896539,106.690142
1707949,10.7653912,106.6969947
1708215,10.7894382,106.6901625
1708822,10.7626379,106.6877352
1709499,10.7653879,106.6954812
1710008,10.7727,106.698
1710508,10.7652758,106.6972332
1712566,10.7600861,106.6918451
1713696,10.7668,106.689
1714417,10.8413678,106.6512128
1716684,10.7663729,106.6870942
1716945,10.7905,106.69
1717417,10.765,106.698
1717537,10.7645134,106.6964415
1722646,10.7669498,106.6890021
1723089,10.767452,106.6978427
1725070,10.7813231,106.6998682
1725547,10.7799333,106.701336
1727295,10.7667838,106.6903473
1728386,10.7654629,106.6984487
1728932,10.7649463,106.689124
1731700,10.7727,106.698
1732496,10.78566,106.7007272
1733297,10.7894382,106.6901625
1734249,10.7670379,106.6891558
1734854,10.7943155,106.6908805
1736703,10.77,106.69
1736925,10.7940296,106.6907917
1738365,10.7924,106.697
1738661,10.7647459,106.6975358
1738795,10.7647459,106.6975358
1739007,10.765971,106.6870731
1739217,10.7667977,106.694778
1739724,10.7975162,106.7234072
1741648,10.7650864,106.6983696
1743964,10.7669919,106.6876695
1745529,10.7921692,106.69649
1746525,10.7623364,106.6874432
1747997,10.7716432,106.7030046
1748946,10.7629967,106.6908225
1749352,10.7913183,106.6897091
1749682,10.7595703,106.691906
1749916,10.7610809,106.6927835
1751642,10.789701,106.690224
1751672,10.7894382,106.6901625
1751723,10.7937819,106.6858134
1756766,10.7913183,106.6897091
1757724,10.7645354,106.6907302
1758420,10.7645728,106.6976195
1758771,10.7730097,106.6981262
1760075,10.79,106.69
1760081,10.7923859,106.6965318
1760410,10.7835862,106.7025557
1762062,10.7563868,106.689663
1762070,10.7595703,106.691906
1762551,10.7838626,106.7054914
1763610,10.7722039,106.6973403
1763619,10.7647459,106.6975358
1763747,10.7652758,106.6972332
1765929,10.7666765,106.6942261
1767265,10.7813231,106.6998682
1771316,10.7921692,106.69649
1773073,10.7640412,106.6959438
1773823,10.7938981,106.6942674
1773974,10.7673939,106.690492
1777840,10.7704697,106.7034934
1779861,10.7931887,106.6935788
1784576,10.7729461,106.7025896
1786000,10.7580367,106.6895155
1786036,10.7905,106.69
1786458,10.7667,106.689
1788583,10.7855601,106.7004295
1789790,10.7577809,106.6893085
1789816,10.7654629,106.6984487
1789916,10.7642504,106.6975308
1790228,10.7924,106.697
1792240,10.7879326,106.7022418
1792249,10.765,106.698
1792834,10.7923859,106.6965318
1798086,10.7834888,106.7004754
1798149,10.7838626,106.7054914
1798554,10.7826763,106.6963339
1799790,10.7841415,106.7057368
1799835,10.7667,106.689
1800522,10.792481,106.6964428
1801699,10.7648099,106.6950303
1801751,10.7908503,106.70094
1804536,10.7897751,106.6900677
1805009,10.7687801,106.6992482
1805531,10.7840332,106.7003863
1805945,10.7784081,106.7026197
1807777,10.7970967,106.7234178
1808085,10.7645728,106.6976195
1808139,10.765,106.698
1809653,10.7682399,106.6921708
1810672,10.7623364,106.6874432
1810878,10.7667878,106.6889294
1811134,10.7898098,106.6901491
1811259,10.76,106.69
1811376,10.7667838,106.6903473
1812329,10.792481,106.6964428
1812825,10.7645134,106.6964415
1813208,10.792481,106.6964428
1813569,10.7707966,106.6937625
1814761,10.7626788,106.6875741
1817684,10.7709387,106.70312
1817871,10.789701,106.690224
1818151,10.7654629,106.6984487
1818585,10.7667838,106.6903473
1819346,10.7922478,106.6966009
1819904,10.7905,106.69
1820580,10.7835862,106.7025557
1822122,10.7667,106.689
1822305,10.7642061,106.6946073
1822820,10.7649,106.698
1823131,10.7668347,106.6873062
1823215,10.7661335,106.6935016
1823222,10.7642504,106.6975308
1823389,10.765,106.698
1824673,10.7701253,106.7006815
1825333,10.7632272,106.6958503
1825500,10.7581651,106.6894882
1825540,10.7579852,106.6895291
1826710,10.7649463,106.689124
1827248,10.7700051,106.7004288
1829357,10.7649735,106.6973855
1829591,10.7663756,106.6944748
1830534,10.7643588,106.6889308
1833734,10.77,106.7
1836985,10.765,106.698
1837629,10.7922074,106.6964766
1839408,10.7631062,106.6881772
1839671,10.7579852,106.6895291
1839696,10.7897051,106.6981778
1845642,10.7657222,106.6907236
1846247,10.7600861,106.6918451
1846302,10.77,106.7
1846489,10.792481,106.6964428
1846504,10.7901133,106.6919949
1846872,10.7642504,106.6975308
1848026,10.7921692,106.69649
1848033,10.76,106.69
1848192,10.8380189,106.6824856
1848418,10.765971,106.6870731
1848774,10.7623364,106.6874432
1849097,10.7592379,106.687647
1849151,10.7629301,106.6877684
1850014,10.792481,106.6964428
1851345,10.7563868,106.689663
1854502,10.7871674,106.7017072
1855632,10.7653816,106.6972806
1858031,10.7665596,106.6952886
1858987,10.7727562,106.697523
1859890,10.7667696,106.6873121
1860526,10.7669028,106.6879532
1860781,10.7643996,106.6890352
1862853,10.7672779,106.6928403
1863005,10.7923859,106.6965318
1863813,10.7665007,106.6940839
1865104,10.7673837,106.6977785
1865408,10.789781,106.6900946
1865758,10.7727,106.698
1866013,10.766512,106.6872093
1870023,10.7652024,106.6872766
1872929,10.7629301,106.6877684
1873537,10.7634787,106.6977162
1876530,10.7581651,106.6894882
1877221,10.7647459,106.6975358
1877937,10.7838626,106.7054914
1878554,10.7672267,106.6984122
1880947,10.7661139,106.6936698
1881203,10.7897076,106.690382
1881233,10.7939,106.691
1884183,10.7729748,106.7026224
1885686,10.8384349,106.6821797
1885757,10.7727,106.698
1886381,10.7938568,106.6945436
1886529,10.7582907,106.6889573
1886850,10.78566,106.7007272
1889485,10.7657222,106.6907236
1890410,10.7900199,106.6900208
1890496,10.7921692,106.69649
1892188,10.7647,106.697
1892531,10.7913183,106.6897091
1893282,10.7573351,106.6889956
1893488,10.765971,106.6870731
1896043,10.765017,106.6891534
1897152,10.7630871,106.692473
1897865,10.7661139,106.6936698
1900607,10.7610809,106.6927835
1901788,10.765971,106.6870731
1902812,10.7905,106.69
1903459,10.7897751,106.6900677
1904887,10.76,106.69
1905561,10.7902637,106.6899885
1905626,10.7930945,106.6872776
1906108,10.783964,106.700466
1906762,10.7649,106.698
1906816,10.7666213,106.6859994
1906842,10.7716158,106.7031589
1907212,10.7947087,106.6928356
1908149,10.7902637,106.6899885
1908170,10.7651606,106.6975658
1910553,10.7649037,106.6930876
1913233,10.7647,106.697
1914116,10.7905,106.69
1914213,10.7930945,106.6872776
1914425,10.7895555,106.6900473
1914668,10.7648,106.698
1916354,10.7667,106.689
1916936,10.7623364,106.6874432
1917306,10.7923,106.697
1917969,10.7667603,106.6873274
1918015,10.7649101,106.6974001
1918740,10.7722389,106.6973263
1918824,10.7670379,106.6891558
1918916,10.7670799,106.6907936
1921090,10.7649226,106.6982183
1922099,10.7582907,106.6889573
1923457,10.7712232,106.6917656
1923863,10.7923824,106.6864881
1926303,10.7697327,106.7003612
1926368,10.7640882,106.6964154
1928250,10.7685272,106.6971763
1928530,10.7607535,106.691469
1928715,10.7661335,106.6935016
1928804,10.7794535,106.702331
1930201,10.789494,106.6903451
1931551,10.7923824,106.6864881
1931822,10.7716158,106.7031589
1931996,10.7616228,106.6928465
1934401,10.7716158,106.7031589
1934520,10.7824288,106.7041266
1934728,10.7663761,106.688038
1935067,10.7643452,106.6953573
1936569,10.77,106.7
1937685,10.7654629,106.6984487
1940839,10.7667,106.689
1942417,10.7616228,106.6928465
1943666,10.7668347,106.6873062
1943912,10.789701,106.690224
1944641,10.7643569,106.6941227
1945670,10.7728897,106.697988
1946112,10.7650948,106.6857924
1947944,10.7704796,106.6991367
1948995,0.0,0.0
1949833,10.7630871,106.692473
1950043,10.79,106.69
1950508,10.773263,106.7016413
1951430,10.7663274,106.6944859
1951843,10.7653123,106.6996911
1952756,10.7603393,106.6933147
1952850,10.7623364,106.6874432
1956429,10.7924665,106.6971657
1957491,10.7924402,106.6960541
1957821,10.7642061,106.6946073
1957887,10.7563868,106.689663
1959072,10.7672779,106.6928403
1959149,10.7647459,106.6975358
1959585,10.7649432,106.6948668
1960247,10.7632272,106.6958503
1960398,10.7610809,106.6927835
1963617,10.7629301,106.6877684
1966483,10.7626379,106.6877352
1966893,10.7667845,106.6890445
1967674,10.7663756,106.6944748
1971471,10.765,106.698
1971869,10.7581558,106.6888009
1973624,10.7626788,106.6875741
1975091,10.765,106.698
1976112,10.7654629,106.6984487
1976731,10.7913183,106.6897091
1977757,10.765,106.698
1979031,10.7649101,106.6974001
1979666,10.7855601,106.7004295
1980444,10.7667,106.689
1981970,10.7669355,106.6890138
1983730,10.7641177,106.6961123
1985697,10.7826763,106.6963339
1988255,10.7896102,106.6900938
1989072,10.7895374,106.698358
1989556,10.7577809,106.6893085
1991448,10.7836812,106.7051131
1991951,10.7902637,106.6899885
1992386,10.7579852,106.6895291
1993545,10.7643554,106.6861829
1995123,10.7731213,106.6984412
1997052,10.7897751,106.6900677
1998389,10.7672779,106.6928403
1998742,10.7626788,106.6875741
1999407,10.7661776,106.6894136
1999604,10.7898452,106.7008693
2000317,10.7913964,106.6896315
2001633,10.7648343,106.6974904
2002435,10.7902637,106.6899885
2003009,10.7645425,106.6944985
2003758,10.7672267,106.6984122
2004758,10.7580367,106.6895155
2004795,10.77,106.7
2006880,10.7643588,106.6889308
2007501,10.7632272,106.6958503
2008026,10.7728,106.698
2008686,10.7924402,106.6960541
2010411,10.7663958,106.6904583
2014268,10.7654629,106.6984487
2014474,10.7601636,106.694499
2015574,10.7704697,106.7034934
2019636,10.7814467,106.6996872
2020147,10.789701,106.690224
2021956,10.7828849,106.701913
2022625,10.7626788,106.6875741
2023460,10.769015,106.6900388
2024234,10.7623364,106.6874432
2025193,10.7704697,106.7034934
2025479,10.7668766,106.6890382
2026870,10.7667,106.689
2029605,10.7654629,106.6984487
2029764,10.7975162,106.7234072
2031275,10.7728715,106.7025959
2031332,10.77,106.7
2031620,10.7651159,106.6983492
2032563,10.7673091,106.689409
2034194,10.7642061,106.6946073
2035163,10.7897753,106.6901557
2038135,10.7708684,106.6877961
2038590,10.7839058,106.7031856
2040927,10.7554,106.686
2041747,10.7645425,106.6944985
2042303,10.7667838,106.6903473
2042528,10.7938981,106.6942674
2043779,10.7897753,106.6901557
2044545,10.7616228,106.6928465
2045489,10.7667838,106.6903473
2045826,10.7655843,106.6949926
2048959,10.7647,106.697
2049633,10.7632272,106.6958503
2049931,10.7632272,106.6958503
2053172,10.7897751,106.6900677
2054369,10.7927213,106.6963296
2054520,10.7905,106.69
2056615,10.7708822,106.693266
2057858,10.7896539,106.690142
2059621,10.7704697,106.7034934
2059880,10.7706,106.691
2060765,10.7626788,106.6875741
2062348,10.79,106.69
2065353,10.7897751,106.6900677
2066081,10.7629301,106.6877684
2066965,10.7934176,106.6936274
2067144,10.7643554,106.6861829
2068283,10.7649896,106.6884986
2069269,10.7712232,106.6917656
2074430,10.7648343,106.6974904
2075246,10.7924102,106.6907352
2076072,10.76359,106.6895893
2079894,10.7923859,106.6965318
2080038,10.7716158,106.7031589
2080615,10.7841415,106.7057368
2083169,10.7792967,106.7022812
2083929,10.7927852,106.6963308
2088010,10.7670379,106.6891558
2088193,10.7930227,106.6874889
2090005,10.7600861,106.6918451
2090433,10.7712232,106.6917656
2092111,10.7579852,106.6895291
2092856,10.7667845,106.6890445
2095204,10.7841415,106.7057368
2095390,10.7672985,106.6979127
2096311,10.793074,106.6873193
2096407,10.765,106.698
2096549,10.7927852,106.6963308
2096769,10.7642504,106.6975308
